row_id,order_id,tanggal_pemesanan,tanggal_pengiriman,metode_pengiriman,customer_id,nama_pelanggan,segmen,negara,kota,provinsi,kode_pos,wilayah,product_id,kategori,sub_kategori,nama_produk,penjualan,kuantitas,diskon,keuntungan,clean_tanggal_pengiriman,clean_kota,clean_kode_pos,helper_weekday_num,helper_hari
1615,IDN-2016-113509,2016-03-15 0:00:00,2016-03-19 0:00:00,Standard Class,KMW-7834,KH. Mujur Wijaya,Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,TEC-AC-10004855,Technology,Accessories,Mouse Wireless 4472,1259640,3,"0,2",-204692,2016-03-19 0:00:00,Makassar,90111,2,Selasa
8604,IDN-2016-116365,2016-01-03 0:00:00,2016-01-08 0:00:00,Standard Class,UL-2824,Utama Latupono,Corporate,Indonesia,Palembang,Sumatera Selatan,30111,Central,TEC-AC-10002217,Technology,Accessories,Flashdisk 6566,451200,2,"0,2",-78960,2016-01-08 0:00:00,Palembang,30111,7,Minggu
7100,IDN-2015-124933,2015-12-26 0:00:00,2015-12-30 0:00:00,Second Class,AY-3644,Amelia Yuniar,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-PA-10003302,Office Supplies,Paper,Kertas HVS A4 6313,3189600,6,0,1499112,2015-12-30 0:00:00,Jakarta,10110,6,Sabtu
2176,IDN-2016-125738,2016-10-15 0:00:00,2016-10-21 0:00:00,Standard Class,AD-3543,Amalia Dongoran,Home Office,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-PA-10000740,Office Supplies,Paper,Kertas Foto 4875,685200,2,0,315192,2016-10-21 0:00:00,Medan,20111,6,Sabtu
7931,IDN-2016-120082,2016-03-25 0:00:00,2016-03-27 0:00:00,Second Class,ES-1571,Enteng Suryono,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-AR-10001955,Office Supplies,Art,Lukisan Kanvas 3208,892800,3,0,267840,2016-03-27 0:00:00,Jakarta,10110,5,Jumat
4164,IDN-2015-163587,2015-03-14 0:00:00,2015-03-18 0:00:00,Standard Class,PW-8025,Paris Widodo,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-BI-10003091,Office Supplies,Binders,Binder Kancing A4 6043,10079100,3,0,4737177,2015-03-18 0:00:00,Surabaya,60231,6,Sabtu
4636,IDN-2017-116288,2017-03-12 0:00:00,2017-03-17 0:00:00,Standard Class,FNS-6208,"Faizah Namaga, S.T.",Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-ST-10000736,Office Supplies,Storage,Lemari Arsip 8746,3644100,3,0,145764,2017-03-17 0:00:00,Jakarta,10110,7,Minggu
6222,IDN-2017-157224,2017-09-14 0:00:00,2017-09-18 0:00:00,Second Class,MR-2262,Mulya Riyanti,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-LA-10000121,Office Supplies,Labels,Label Stiker 2438,850500,9,0,391230,2017-09-18 0:00:00,Denpasar,80231,4,Kamis
1551,IDN-2017-124926,2017-11-13 0:00:00,,Second Class,KH-9486,Kairav Hutagalung,Home Office,Indonesia,Denpasar,Bali,80231,South,OFF-AP-10004868,Office Supplies,Appliances,Dispenser Air 5396,139860,6,"0,8",-370629,2017-11-13 0:00:00,Denpasar,80231,1,Senin
5076,IDN-2014-134572,2014-04-20 0:00:00,2014-04-22 0:00:00,Second Class,AH-8588,Azalea Haryanto,Consumer,Indonesia,Denpasar,Bali,80231,South,FUR-TA-10001705,Furniture,Tables,Meja Belajar 6144,11161500,5,"0,3",-1435050,2014-04-22 0:00:00,Denpasar,80231,7,Minggu
3081,IDN-2017-101182,2017-09-04 0:00:00,2017-09-05 0:00:00,First Class,MHS-1437,"Michelle Hidayat, S.H.",Home Office,Indonesia,Medan,Sumatera Utara,20111,Central,TEC-PH-10003589,Technology,Phones,Smartphone Entry Level 1587,647640,3,"0,2",226674,2017-09-05 0:00:00,Medan,20111,1,Senin
3639,IDN-2016-145177,2016-11-10 0:00:00,2016-11-14 0:00:00,Standard Class,XH-1141,Xanana Hasanah,Home Office,Indonesia,SURABAYA,Jawa Timur,60231,East,FUR-FU-10000758,Furniture,Furnishings,Lampu Meja 3165,2224320,7,"0,2",444864,2016-11-14 0:00:00,Surabaya,60231,4,Kamis
8488,IDN-2017-124716,2017-03-27 0:00:00,2017-03-31 0:00:00,Standard Class,ZLS-9813,"Zalindra Laksmiwati, S.Psi",Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-PA-10000859,Office Supplies,Paper,Kertas HVS F4 4435,179100,3,0,89550,2017-03-31 0:00:00,Semarang,50111,1,Senin
4817,IDN-2014-139598,2014-12-26 0:00:00,2014-12-31 0:00:00,Standard Class,PEP-5092,Puti Eva Prabowo,Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-AP-10002998,Office Supplies,Appliances,Kipas Angin 6209,519840,2,"0,2",84474,2014-12-31 0:00:00,Semarang,50111,5,Jumat
1939,IDN-2016-112109,2016-07-08 0:00:00,2016-07-12 0:00:00,Standard Class,HW-7692,Hardana Wibisono,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-ST-10001505,Office Supplies,Storage,Rak Dokumen 2321,502320,7,"0,2",-18837,2016-07-12 0:00:00,Yogyakarta,55111,5,Jumat
1219,IDN-2017-118087,2017-09-09 0:00:00,2017-09-13 0:00:00,Standard Class,KM-6608,Kamal Mulyani,Corporate,Indonesia,Denpasar,Bali,80231,South,TEC-AC-10003174,Technology,Accessories,Headset 0423,3880440,3,"0,2",970110,2017-09-13 0:00:00,Denpasar,80231,6,Sabtu
8930,IDN-2015-168704,2015-04-13 0:00:00,2015-04-17 0:00:00,Standard Class,HHP-7857,H. Hasan Prastuti,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-TA-10002530,Furniture,Tables,Meja Rapat 3451,3170580,2,"0,3",-679410,2015-04-17 0:00:00,Makassar,90111,1,Senin
318,IDN-2014-164973,2014-11-04 0:00:00,2014-11-09 0:00:00,Standard Class,PPW-9175,Puti Paris Waluyo,Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-CH-10002602,Furniture,Chairs,Kursi Kerja Ergonomis 1140,2038230,1,"0,1",362352,2014-11-09 0:00:00,Makassar,90111,2,Selasa
3732,IDN-2015-109575,2015-09-18 0:00:00,2015-09-23 0:00:00,Standard Class,DIS-4548,Dr. Ikhsan Sirait,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,TEC-PH-10000730,Technology,Phones,Smartphone Entry Level 4391,7499850,1,0,1949961,2015-09-23 0:00:00,Yogyakarta,55111,5,Jumat
2692,IDN-2016-144211,2016-08-28 0:00:00,2016-09-02 0:00:00,Standard Class,EN-2039,Emil Nasyidah,Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-PA-10002246,Office Supplies,Paper,Kertas HVS A4 9861,232200,3,"0,2",84172,2016-09-02 0:00:00,Palembang,30111,7,Minggu
1104,IDN-2017-145863,2017-04-21 0:00:00,2017-04-27 0:00:00,Standard Class,IP-3170,Indra Prasasta,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10002049,Office Supplies,Binders,Binder Plastik A4 7072,44010,3,"0,8",-74817,2017-04-27 0:00:00,Bandung,40111,5,Jumat
6153,IDN-2017-139437,2017-07-03 0:00:00,2017-07-08 0:00:00,Standard Class,PMS-4291,"Pangeran Mahendra, S.H.",Consumer,Indonesia,bandung,Jawa Barat,40111,West,OFF-ST-10002485,Office Supplies,Storage,Box Arsip 8734,1318800,4,0,13188,2017-07-08 0:00:00,Bandung,40111,1,Senin
7848,IDN-2016-128706,2016-02-27 0:00:00,2016-03-02 0:00:00,Standard Class,AN-2910,Alika Nasyiah,Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,FUR-FU-10004053,Furniture,Furnishings,Lampu Meja 2379,242880,2,"0,6",-103224,2016-03-02 0:00:00,Semarang,50111,6,Sabtu
6109,IDN-2016-150007,2016-09-11 0:00:00,2016-09-16 0:00:00,Standard Class,LH-7210,Luis Hutasoit,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-LA-10001982,Office Supplies,Labels,Label Stiker 4224,90000,2,"0,2",31500,2016-09-16 0:00:00,Balikpapan,76114,7,Minggu
1425,IDN-2015-124800,2015-09-26 0:00:00,2015-09-30 0:00:00,Standard Class,IPMS-5808,"Ir. Prasetyo Maulana, S.I.Kom",Corporate,Indonesia,Palembang,Sumatera Selatan,30111,Central,TEC-PH-10001750,Technology,Phones,Smartphone Android 8972,3959400,5,"0,2",346448,2015-09-30 0:00:00,Palembang,30111,6,Sabtu
7696,IDN-2017-107958,2017-07-02 0:00:00,2017-07-05 0:00:00,First Class,PN-8517,Paris Nashiruddin,Home Office,Indonesia,Bandung,Jawa Barat,40111,West,OFF-PA-10000357,Office Supplies,Paper,Kertas HVS F4 0771,2459400,5,"0,2",891532,2017-07-05 0:00:00,Bandung,40111,7,Minggu
8593,IDN-2017-101700,2017-04-23 0:00:00,2017-04-26 0:00:00,First Class,PW-4319,Praba Waskita,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,FUR-FU-10001025,Furniture,Furnishings,Lampu Meja 0435,174960,3,"0,2",50301,2017-04-26 0:00:00,Surabaya,60231,7,Minggu
1381,IDN-2014-126361,2014-08-04 0:00:00,2014-08-09 0:00:00,Second Class,DWPS-3095,"Drs. Widya Purwanti, S.Kom",Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-BI-10002852,Office Supplies,Binders,Binder Plastik A4 7636,197760,1,"0,2",71688,2014-08-09 0:00:00,Makassar,90111,1,Senin
7984,IDN-2017-152499,2017-01-22 0:00:00,2017-01-25 0:00:00,Second Class,DKP-5912,Drs. Keisha Putra,Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-FA-10002975,Office Supplies,Fasteners,Penjepit Kertas 6125,226800,5,"0,2",73710,2017-01-25 0:00:00,Medan,20111,7,Minggu
8231,IDN-2016-162355,2016-06-30 0:00:00,2016-07-02 0:00:00,Second Class,RH-7983,Rahmi Hastuti,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-AR-10004344,Office Supplies,Art,Lukisan Kanvas 1192,539550,3,0,145678,2016-07-02 0:00:00,Balikpapan,76114,4,Kamis
2404,IDN-2016-110170,2016-09-27 0:00:00,2016-10-03 0:00:00,Standard Class,KN-3547,Kenzie Natsir,Corporate,Indonesia,Denpasar,Bali,80231,South,FUR-BO-10000780,Furniture,Bookcases,Rak Buku Kayu 0212,14349972,7,"0,32",-3376464,2016-10-03 0:00:00,Denpasar,80231,2,Selasa
5141,IDN-2015-154886,2015-11-08 0:00:00,2015-11-12 0:00:00,Standard Class,RD-5551,Rendy Dongoran,Consumer,Indonesia,,Bali,80231,South,TEC-AC-10001956,Technology,Accessories,Headset 1375,1798500,2,0,647460,2015-11-12 0:00:00,Denpasar,80231,7,Minggu
1884,IDN-2016-118570,2016-11-13 0:00:00,2016-11-17 0:00:00,Standard Class,JU-2977,Jessica Utami,Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-PA-10001289,Office Supplies,Paper,Kertas Foto 0439,3255840,7,"0,2",1180242,2016-11-17 0:00:00,Makassar,90111,7,Minggu
8849,IDN-2015-140718,2015-07-02 0:00:00,2015-07-04 0:00:00,First Class,CP-9842,Cengkal Permata,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,TEC-PH-10003505,Technology,Phones,Smartphone Android 8110,1113600,1,"0,2",125280,2015-07-04 0:00:00,Yogyakarta,55111,4,Kamis
7871,IDN-2017-122112,2017-09-25 0:00:00,2017-09-29 0:00:00,Standard Class,DY-7007,Darman Yuliarti,Corporate,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-EN-10004459,Office Supplies,Envelopes,Amplop Coklat 7094,366720,4,"0,2",132936,2017-09-29 0:00:00,Surabaya,60231,1,Senin
8401,IDN-2015-110814,2015-12-05 0:00:00,2015-12-09 0:00:00,Second Class,KP-7616,Kuncara Purnawati,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10002026,Office Supplies,Binders,Binder Kancing A4 0155,3486000,5,"0,2",1176525,2015-12-09 0:00:00,Bandung,40111,6,Sabtu
9828,IDN-2017-169999,2017-06-19 0:00:00,2017-06-26 0:00:00,Standard Class,DSKS-8528,"dr. Saka Kuswoyo, S.Farm",Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-ST-10001511,Office Supplies,Storage,Lemari Arsip 4396,1939500,2,0,96975,2017-06-26 0:00:00,Jakarta,10110,1,Senin
9398,IDN-2014-125997,2014-09-20 0:00:00,2014-09-23 0:00:00,First Class,ZW-7848,Zelda Waskita,Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-AP-10003842,Office Supplies,Appliances,Dispenser Air 8775,464700,1,0,120822,2014-09-23 0:00:00,Semarang,50111,6,Sabtu
3872,IDN-2015-132486,2015-10-23 0:00:00,2015-10-27 0:00:00,Second Class,MTS-1035,"Michelle Tampubolon, S.Pd",Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-EN-10002600,Office Supplies,Envelopes,Amplop Coklat 6538,177000,4,0,84960,2015-10-27 0:00:00,Surabaya,60231,5,Jumat
7392,IDN-2017-160031,2017-12-04 0:00:00,2017-12-07 0:00:00,Second Class,DAR-5672,drg. Ani Riyanti,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-PA-10000241,Office Supplies,Paper,Kertas HVS A4 1438,1115280,3,"0,2",348525,2017-12-07 0:00:00,Balikpapan,76114,1,Senin
4016,IDN-2015-165624,2015-08-23 0:00:00,2015-08-28 0:00:00,Standard Class,GSS-4043,"Gatra Safitri, S.T.",Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-PA-10002319,Office Supplies,Paper,Kertas HVS A4 7166,2907000,5,0,1424430,2015-08-28 0:00:00,Bandung,40111,7,Minggu
1760,IDN-2014-141817,2014-01-05 0:00:00,2014-01-12 0:00:00,Standard Class,KF-4096,Kariman Firgantoro,Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-AR-10003478,Office Supplies,Art,Lukisan Cat Air 9781,293040,3,"0,2",73260,2014-01-12 0:00:00,Palembang,30111,7,Minggu
1545,IDN-2014-107181,2014-02-04 0:00:00,2014-02-08 0:00:00,Standard Class,HH-4119,Hani Hutagalung,Home Office,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-PA-10000350,Office Supplies,Paper,Kertas HVS F4 0917,513600,4,0,241392,2014-02-08 0:00:00,Palembang,30111,2,Selasa
57,IDN-2016-111682,2016-06-17 0:00:00,2016-06-18 0:00:00,First Class,DFH-7917,drg. Febi Hutagalung,Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-PA-10001569,Office Supplies,Paper,Kertas Foto 1138,486000,5,0,233280,2016-06-18 0:00:00,Semarang,50111,5,Jumat
652,IDN-2016-132661,2016-10-23 0:00:00,2016-10-29 0:00:00,Standard Class,PDP-5207,Puti Dewi Puspasari,Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-PA-10000482,Office Supplies,Paper,Kertas Foto 7842,5691000,10,0,2674770,2016-10-29 0:00:00,Semarang,50111,7,Minggu
1176,IDN-2016-161207,2016-08-29 0:00:00,2016-09-03 0:00:00,Standard Class,DIN-2998,Dt. Indra Napitupulu,Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-SU-10000381,Office Supplies,Supplies,Perlengkapan Kantor 2034,418950,3,0,121495,2016-09-03 0:00:00,Makassar,90111,1,Senin
6039,IDN-2016-131205,2016-09-04 0:00:00,2016-09-08 0:00:00,Standard Class,TP-2222,Tantri Padmasari,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-ST-10002583,Office Supplies,Storage,Lemari Arsip 7965,1948800,4,0,77952,2016-09-08 0:00:00,Bandung,40111,7,Minggu
5552,IDN-2014-159618,2014-11-12 0:00:00,2014-11-16 0:00:00,Standard Class,SGPM-5046,"Sutan Gangsa Pratama, M.Kom.",Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-SU-10000432,Office Supplies,Supplies,Perlengkapan Kantor 4195,249840,6,"0,2",-46845,2014-11-16 0:00:00,Yogyakarta,55111,3,Rabu
8789,IDN-2017-126914,2017-06-15 0:00:00,2017-06-19 0:00:00,Standard Class,HW-7692,Hardana Wibisono,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,,Central,FUR-CH-10000847,Furniture,Chairs,Kursi Kerja Ergonomis 2485,10475280,3,"0,2",785646,2017-06-19 0:00:00,Yogyakarta,55111,4,Kamis
3404,IDN-2017-168739,2017-05-29 0:00:00,2017-06-05 0:00:00,Standard Class,OH-3272,Ophelia Hutapea,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,FUR-FU-10003919,Furniture,Furnishings,Lampu Meja 3945,981360,4,"0,6",-785088,2017-06-05 0:00:00,Bandung,40111,1,Senin
6416,IDN-2017-144750,2017-08-21 0:00:00,2017-08-21 0:00:00,Same Day,DAUS-8650,"Dr. Ajeng Uyainah, S.Farm",Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-PA-10003395,Office Supplies,Paper,Kertas HVS A4 8646,1258200,1,"0,2",440370,2017-08-21 0:00:00,Medan,20111,1,Senin
2438,IDN-2014-164210,2014-11-18 0:00:00,2014-11-20 0:00:00,Second Class,TN-1731,Tami Nurdiyanti,Consumer,Indonesia,Denpasar,Bali,80231,South,FUR-TA-10000849,Furniture,Tables,Meja Rapat 7269,2189700,2,"0,5",-1488996,2014-11-20 0:00:00,Denpasar,80231,2,Selasa
1113,IDN-2016-110156,2016-11-19 0:00:00,,Standard Class,BB-5041,Belinda Budiyanto,Consumer,Indonesia,Medan,Sumatera Utara,,Central,OFF-BI-10002609,Office Supplies,Binders,Binder Kancing A4 8663,17880,2,"0,8",-30396,2016-11-19 0:00:00,Medan,20111,6,Sabtu
6102,IDN-2017-100111,2017-09-20 0:00:00,2017-09-26 0:00:00,Standard Class,AH-8588,Azalea Haryanto,Consumer,Indonesia,Denpasar,Bali,80231,South,FUR-CH-10001215,Furniture,Chairs,Kursi Kerja Ergonomis 5749,33816150,5,"0,1",5636025,2017-09-26 0:00:00,Denpasar,80231,3,Rabu
9002,IDN-2014-103807,2014-12-02 0:00:00,,Standard Class,NN-4615,Nugraha Najmudin,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,TEC-AC-10000199,Technology,Accessories,Headset 9731,89250,1,0,12495,2014-12-02 0:00:00,Yogyakarta,55111,2,Selasa
5382,IDN-2016-149195,2016-09-05 0:00:00,2016-09-07 0:00:00,Second Class,JP-8706,Jasmani Pratama,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-PA-10001870,Office Supplies,Paper,Kertas HVS A4 8115,388800,5,"0,2",136080,2016-09-07 0:00:00,Jakarta,10110,1,Senin
4589,IDN-2017-163790,2017-11-02 0:00:00,2017-11-04 0:00:00,Second Class,DMM-3783,"Diah Manullang, M.Kom.",Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-FU-10002508,Furniture,Furnishings,Karpet Kantor 0780,375300,3,0,157626,2017-11-04 0:00:00,Makassar,90111,4,Kamis
7090,IDN-2017-118864,2017-06-15 0:00:00,2017-06-19 0:00:00,Second Class,DH-8651,Devi Hutasoit,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,TEC-PH-10001809,Technology,Phones,Smartphone Entry Level 4237,1799400,1,"0,2",112462,2017-06-19 0:00:00,Jakarta,10110,4,Kamis
7178,IDN-2017-133067,2017-05-04 0:00:00,2017-05-10 0:00:00,Standard Class,DVMS-3730,"Dr. Vera Mansur, S.Farm",Corporate,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10002897,Office Supplies,Binders,Binder Kulit A4 7041,33030,2,"0,7",-23121,2017-05-10 0:00:00,Bandung,40111,4,Kamis
1692,IDN-2017-129833,2017-12-09 0:00:00,2017-12-15 0:00:00,Standard Class,AS-6627,Anggabaya Siregar,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-BI-10004182,Office Supplies,Binders,Binder Kancing A4 3883,156000,5,0,76440,2017-12-15 0:00:00,Jakarta,10110,6,Sabtu
2041,IDN-2015-122287,2015-06-18 0:00:00,2015-06-23 0:00:00,Standard Class,JPS-8332,"Jamil Purnawati, S.Kom",Home Office,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10003707,Office Supplies,Binders,Binder Kancing A4 0987,137340,2,"0,7",-91560,2015-06-23 0:00:00,Bandung,40111,4,Kamis
739,IDN-2014-132500,2014-09-08 0:00:00,2014-09-12 0:00:00,Standard Class,KG-6688,Karman Gunawan,Consumer,Indonesia,Denpasar,Bali,80231,South,TEC-AC-10001383,Technology,Accessories,Headset 4599,749700,2,0,127449,2014-09-12 0:00:00,Denpasar,80231,1,Senin
8955,IDN-2014-156790,2014-08-08 0:00:00,2014-08-10 0:00:00,Second Class,HSM-5810,"Halima Saputra, M.TI.",Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-BO-10000468,Furniture,Bookcases,Rak Buku Kayu 7270,2331840,4,"0,2",-116592,2014-08-10 0:00:00,Makassar,90111,5,Jumat
5074,IDN-2015-145485,2015-11-05 0:00:00,2015-11-05 0:00:00,Same Day,PS-7252,Prakosa Sitorus,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-ST-10000649,Office Supplies,Storage,Lemari Arsip 5986,942000,4,0,235500,2015-11-05 0:00:00,Makassar,90111,4,Kamis
6180,IDN-2015-158421,2015-09-21 0:00:00,2015-09-26 0:00:00,Standard Class,PPS-4890,"Puji Pertiwi, S.Farm",Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-ST-10000563,Office Supplies,Storage,Box Arsip 4096,959400,2,0,95940,2015-09-26 0:00:00,Medan,20111,1,Senin
1614,IDN-2017-138380,2017-12-21 0:00:00,2017-12-25 0:00:00,Standard Class,TNS-4380,"Tedi Novitasari, S.T.",Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-ST-10003306,Office Supplies,Storage,Lemari Arsip 3722,15000300,7,0,4350087,2017-12-25 0:00:00,Medan,20111,4,Kamis
5739,IDN-2017-156139,2016-12-31 0:00:00,2017-01-06 0:00:00,Standard Class,ES-3263,Emil Sihotang,Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-BI-10004233,Office Supplies,Binders,Binder Kulit A4 9393,575640,3,"0,2",201474,2017-01-06 0:00:00,Palembang,30111,6,Sabtu
9131,IDN-2016-130911,2016-03-24 0:00:00,2016-03-26 0:00:00,Second Class,DWKS-2216,"dr. Wirda Kuswandari, S.E.I",Consumer,Indonesia,,Sumatera Selatan,30111,Central,OFF-AR-10000475,Office Supplies,Art,Lukisan Kanvas 6220,279840,2,"0,2",24486,2016-03-26 0:00:00,Palembang,30111,4,Kamis
1055,IDN-2015-110667,2015-04-04 0:00:00,,Standard Class,IM-8203,Ifa Mandasari,Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,FUR-FU-10004622,Furniture,Furnishings,Lampu Meja 9672,1626000,2,0,341460,2015-04-04 0:00:00,Semarang,50111,6,Sabtu
2132,IDN-2014-114188,2014-05-20 0:00:00,2014-05-22 0:00:00,Second Class,DQM-4107,Dr. Queen Mandala,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,FUR-FU-10000076,Furniture,Furnishings,Gorden 5119,2097900,7,0,902097,2014-05-22 0:00:00,Yogyakarta,55111,2,Selasa
7825,IDN-2014-125150,2014-05-16 0:00:00,2014-05-23 0:00:00,Standard Class,PK-2948,Praba Kusmawati,Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,FUR-CH-10002439,Furniture,Chairs,Kursi Lipat 6106,3493200,5,"0,2",261990,2014-05-23 0:00:00,Medan,20111,5,Jumat
9206,IDN-2016-146423,2016-04-21 0:00:00,2016-04-21 0:00:00,Same Day,JW-9804,Johan Wibisono,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-AR-10004817,Office Supplies,Art,Poster Ilustrasi 6203,232200,3,0,67338,2016-04-21 0:00:00,Denpasar,80231,4,Kamis
8817,IDN-2015-144274,2015-11-23 0:00:00,2015-11-25 0:00:00,Second Class,TN-1731,Tami Nurdiyanti,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-AR-10001940,Office Supplies,Art,Lukisan Kanvas 7232,196800,4,0,84624,2015-11-25 0:00:00,Denpasar,80231,1,Senin
3496,IDN-2017-142034,2017-09-24 0:00:00,2017-09-28 0:00:00,Standard Class,AP-4810,Agnes Prabowo,Corporate,Indonesia,Balikpapan,Kalimantan Timur,76114,East,FUR-CH-10000665,Furniture,Chairs,Kursi Lipat 0210,9058800,4,0,2717640,2017-09-28 0:00:00,Balikpapan,76114,7,Minggu
8033,IDN-2015-119690,2015-06-25 0:00:00,2015-06-28 0:00:00,First Class,CPS-1312,"Cinta Prasasta, S.E.I",Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-PA-10001019,Office Supplies,Paper,Kertas HVS A4 2758,719280,3,"0,2",242757,2015-06-28 0:00:00,Denpasar,80231,4,Kamis
7046,IDN-2016-160136,2016-11-03 0:00:00,2016-11-09 0:00:00,Standard Class,VN-6542,Violet Nasyidah,Corporate,Indonesia,,Jawa Barat,40111,West,OFF-PA-10002160,Office Supplies,Paper,Kertas Foto 9263,138720,2,"0,2",50286,2016-11-09 0:00:00,Bandung,40111,4,Kamis
301,IDN-2016-142545,2016-10-28 0:00:00,2016-11-03 0:00:00,Standard Class,DJU-4155,Drs. Johan Utami,Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-PA-10004243,Office Supplies,Paper,Kertas HVS A4 3867,853650,3,0,409752,2016-11-03 0:00:00,Medan,20111,5,Jumat
9907,IDN-2015-129007,2015-09-13 0:00:00,2015-09-15 0:00:00,First Class,RI-4739,Restu Iswahyudi,Corporate,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-BI-10001628,Office Supplies,Binders,Binder Plastik A4 7632,375480,3,"0,2",117337,2015-09-15 0:00:00,Palembang,30111,7,Minggu
921,IDN-2014-138296,2014-12-05 0:00:00,2014-12-12 0:00:00,Standard Class,LN-4570,Liman Nashiruddin,Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-ST-10002444,Office Supplies,Storage,Box Arsip 2087,368400,2,0,103152,2014-12-12 0:00:00,Semarang,50111,5,Jumat
4855,IDN-2014-113320,2014-12-12 0:00:00,2014-12-15 0:00:00,Second Class,DP-9671,Dimaz Padmasari,Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-ST-10000617,Office Supplies,Storage,Box Arsip 5845,134100,3,0,9387,2014-12-15 0:00:00,Palembang,30111,5,Jumat
2051,IDN-2015-142237,2015-07-11 0:00:00,2015-07-13 0:00:00,First Class,PGS-3132,"Parman Gunawan, S.Farm",Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-BI-10003669,Office Supplies,Binders,Binder Plastik A4 8388,97200,4,"0,7",-71280,2015-07-13 0:00:00,Surabaya,60231,6,Sabtu
6383,IDN-2016-127236,2016-03-29 0:00:00,2016-04-02 0:00:00,Standard Class,MS-5027,Mujur Suryatmi,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,TEC-PH-10000141,Technology,Phones,Smartphone Entry Level 9708,2375640,4,"0,4",-554316,2016-04-02 0:00:00,Jakarta,10110,2,Selasa
